user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental
Mobile,Windows,Opera,"-39.641191,-71.091757","-83.27653,38.156423",0.0,0.0,0.0
Tablet,Android,Firefox,"-40.07753,-26.879107","-78.226603,-124.607804",0.0,0.0,
Mobile,iOS,Opera,"-0.124586,92.951793","86.664614,-171.804282",0.0,0.0,0.0
Tablet,,Edge,"-41.813478,-72.451204","25.609855,-130.022996",,0.0,0.0
Mobile,Linux,Opera,"17.749015,-115.463175","57.811847,29.43567",0.0,0.0,0.0
Desktop,macOS,Firefox,"-4.825286,-89.645364","-4.954896,-14.25346",0.0,0.0,0.0
Tablet,Android,Safari,"-54.361782,106.435107","30.769964,121.925734",0.0,0.0,0.0
Tablet,iOS,Safari,"37.282103,-90.067459","-88.752583,-172.709575",0.0,,
Mobile,Android,Edge,"-15.268765,-124.479338","-40.958637,85.774422",0.0,0.0,
Desktop,iOS,,"-80.429681,30.679273","-55.119344,-33.576669",0.0,1.0,0.0
,Linux,Firefox,"-24.558512,-105.389565","1.366907,-45.743369",0.0,,0.0
Tablet,Android,Chrome,"-69.370894,64.810009","-6.365509,107.549542",0.0,,0.0
,Android,Edge,"-41.137199,146.660008","-48.744216,-62.373283",0.0,0.0,0.0
Desktop,,Opera,"-55.294983,-92.240958","4.784034,131.43379",0.0,0.0,0.0
Mobile,iOS,Opera,"63.312238,26.075061","-53.058057,8.911752",0.0,0.0,0.0
Desktop,Android,Edge,"-70.491839,17.805668","67.639457,-139.498853",0.0,0.0,0.0
Desktop,iOS,Safari,"-34.53695,85.29901","39.858135,-99.457547",0.0,0.0,0.0
Desktop,Android,Firefox,"-75.997778,150.438798","-58.750662,-94.914186",0.0,0.0,0.0
Desktop,macOS,Edge,"-3.923541,84.342659","0.515827,37.222275",0.0,0.0,0.0
Mobile,Android,Edge,"36.839087,-115.829694","-55.034903,-139.693312",0.0,0.0,0.0
Mobile,Windows,Firefox,"68.41679,-96.227534",,0.0,0.0,0.0
Desktop,Android,Safari,"-55.697882,7.431069","7.008463,65.833422",0.0,0.0,0.0
Mobile,macOS,Safari,"87.218403,-67.177962","80.242312,-128.541311",0.0,1.0,0.0
Tablet,macOS,Firefox,"83.601217,-23.367168","-12.004006,-87.586042",0.0,0.0,0.0
,Linux,Chrome,"60.241636,10.794366","-50.777443,7.028897",0.0,0.0,0.0
Mobile,Linux,,"-53.05298,136.797567",,0.0,0.0,0.0
Mobile,Windows,Firefox,"-77.046076,65.791608","-60.8156,-59.214309",,0.0,0.0
Tablet,iOS,,"59.536523,119.529168","-88.024829,128.56814",0.0,0.0,0.0
Tablet,iOS,Chrome,"27.953841,-89.640938","15.04295,-170.223303",0.0,0.0,0.0
Tablet,,Edge,"5.700015,46.633074","-48.849405,59.158162",0.0,0.0,0.0
Mobile,macOS,Edge,"70.144984,-122.519513","-84.610839,-44.292299",0.0,0.0,0.0
Tablet,Linux,Edge,"-6.314505,-60.071063","-72.60035,-39.024343",0.0,0.0,0.0
Tablet,macOS,Opera,"-13.011772,-114.102242","84.243872,-16.197142",0.0,,0.0
Mobile,Android,Safari,"-50.862441,97.145618","20.46564,-32.960695",0.0,0.0,1.0
Desktop,Android,,"-3.89226,5.092996","-33.296181,39.823157",,0.0,0.0
Mobile,,,"71.546059,-93.607335","21.731698,41.519917",0.0,0.0,0.0
Mobile,Android,Opera,"-30.73112,-68.898106",,0.0,1.0,0.0
Mobile,Windows,Opera,"28.662866,22.482259","31.650432,-154.751868",0.0,0.0,
Desktop,Linux,Firefox,,"-55.770017,7.326551",0.0,1.0,0.0
Mobile,Android,Safari,"-2.894644,113.744648","-25.059878,27.365951",0.0,0.0,0.0
Mobile,Windows,Edge,"-16.156237,140.61874","46.874359,17.302194",0.0,0.0,0.0
Desktop,iOS,Firefox,"-68.466594,-146.178691","-7.383853,-85.086928",0.0,0.0,0.0
Mobile,Windows,Safari,"28.026273,-39.705887","20.788471,117.799189",0.0,1.0,0.0
Mobile,Android,Firefox,"-7.971416,70.566712","-42.7681,103.730626",0.0,0.0,0.0
Mobile,,Firefox,"-51.382911,-164.185928","-14.830638,-139.730231",0.0,0.0,0.0
,Linux,Chrome,"-10.999943,142.101124","73.914011,65.388333",0.0,,0.0
Mobile,macOS,Firefox,"-8.867182,25.907163","61.381402,55.766673",0.0,0.0,0.0
Desktop,iOS,Opera,"-52.493745,-12.933383","-67.7638,14.983586",0.0,0.0,0.0
Desktop,Linux,Edge,"-3.482179,-95.34916","24.053242,-85.962079",,0.0,0.0
,iOS,Chrome,"-60.5166,-53.907204","23.561972,24.044293",0.0,0.0,0.0
Mobile,iOS,Firefox,"-83.004219,-120.077358","-86.114384,137.719771",0.0,0.0,0.0
,Windows,Chrome,"41.643628,53.688186",,0.0,0.0,0.0
Tablet,macOS,Edge,"-33.699453,18.418309","-62.760543,109.434815",0.0,1.0,0.0
Tablet,Windows,Edge,"59.289292,122.092092","5.665032,-148.125368",0.0,,0.0
,Windows,Chrome,"27.787843,-135.340781","36.165357,-3.983799",0.0,0.0,0.0
Mobile,Android,Safari,"-60.677958,-74.997647",,,0.0,0.0
Tablet,Windows,Edge,"30.728653,-87.118607","57.830046,-164.594035",0.0,,0.0
Mobile,macOS,Opera,"-6.402153,117.18923","35.753066,-118.03151",0.0,0.0,0.0
Mobile,Linux,,"70.519275,121.876331",,0.0,1.0,0.0
Mobile,Windows,Firefox,"-69.041037,147.871481",,,0.0,0.0
Tablet,macOS,,"33.144969,42.763175","46.341902,-115.867413",0.0,1.0,0.0
Tablet,Windows,Safari,"-45.441882,154.162033","-52.31675,-131.737587",0.0,0.0,
Desktop,iOS,Firefox,"-86.875008,-150.413035","11.226112,-3.838793",0.0,0.0,0.0
Desktop,Windows,Edge,"-62.338576,69.891996","-88.892762,-46.932362",0.0,0.0,
Mobile,Android,Chrome,"22.114311,160.084007","-74.151708,28.434932",,0.0,0.0
Mobile,iOS,Safari,"-27.183291,-54.857973","-4.718265,-14.79885",0.0,0.0,0.0
Desktop,macOS,Safari,"30.516121,-117.303403","42.324212,-14.627373",0.0,1.0,0.0
Desktop,Windows,Edge,"-6.472325,-174.44403","-2.487446,47.747621",0.0,1.0,0.0
,iOS,Chrome,"16.567111,102.236542",,0.0,0.0,0.0
Mobile,iOS,Opera,"-53.324221,-69.418562","-39.333948,148.959244",0.0,0.0,0.0
,Linux,,"-66.268922,41.642824","56.462684,146.248693",0.0,0.0,0.0
Desktop,iOS,Edge,"11.523695,117.502623",,0.0,0.0,0.0
,macOS,,"84.661867,174.11169","62.607308,164.582045",0.0,,0.0
Desktop,Windows,Opera,"-70.709802,19.129144","45.577612,49.681862",0.0,0.0,0.0
Tablet,iOS,Firefox,"52.137851,57.233909","55.693027,-165.025014",0.0,0.0,0.0
Tablet,macOS,Edge,"71.45761,-20.981092","63.781622,-78.794073",0.0,0.0,0.0
,Linux,Chrome,"-13.122527,-170.599485","-79.801865,65.375283",0.0,0.0,0.0
Tablet,,Firefox,"-87.183034,69.35255","45.501415,45.785855",0.0,,0.0
Tablet,Android,Chrome,"-5.136094,57.683084","-26.974864,-137.805956",0.0,,0.0
Desktop,iOS,Opera,"-47.11998,130.713215","48.41831,-162.951565",0.0,0.0,0.0
Desktop,iOS,,"72.515612,58.426818","46.745518,164.681806",0.0,1.0,0.0
Tablet,,Safari,"-39.995759,-102.183851","89.426475,-37.329766",0.0,1.0,0.0
Desktop,macOS,Opera,"22.589976,158.680072","-70.440687,-145.968578",0.0,1.0,1.0
Desktop,Linux,Firefox,"14.060241,122.149744","-1.524238,105.031601",0.0,0.0,0.0
Desktop,macOS,Safari,"11.772999,62.856466","-81.381905,-119.402211",0.0,1.0,0.0
Desktop,,Safari,"12.199796,27.13095","15.951081,-149.235589",0.0,0.0,0.0
Tablet,iOS,Opera,"43.065017,-37.35202","68.114067,1.115472",0.0,0.0,0.0
Tablet,Android,Chrome,"72.719585,130.857425","-20.369515,-175.236419",0.0,0.0,0.0
Tablet,Linux,Chrome,,"-69.662138,117.938801",0.0,,0.0
Tablet,Android,Firefox,"-15.616654,119.709531","35.813382,-172.661183",0.0,0.0,0.0
Tablet,Android,Opera,"77.869716,106.253499","85.315137,-52.828489",,0.0,0.0
Mobile,iOS,Firefox,"-66.055877,103.183892","19.150352,80.136615",0.0,0.0,0.0
Desktop,iOS,,"-6.377131,39.131824","82.173269,140.555948",,0.0,
Mobile,Android,,"88.408792,-50.632269","17.534558,-129.833755",0.0,0.0,0.0
,Windows,Edge,"-27.264891,-85.272127","62.103877,114.03098",0.0,0.0,0.0
Desktop,Android,Firefox,,,0.0,0.0,0.0
Tablet,,Edge,"2.568418,147.527938","5.093472,-103.056038",0.0,0.0,0.0
Mobile,macOS,Edge,"55.781868,-114.302854","-44.321731,-33.620635",0.0,1.0,0.0
Tablet,macOS,Safari,,"-13.913293,119.216268",0.0,0.0,
Desktop,macOS,Safari,"7.108746,148.115564","69.650266,-42.213753",0.0,1.0,0.0
Tablet,Linux,Firefox,"73.419293,-54.632149","80.154204,154.110616",0.0,0.0,0.0
Tablet,Windows,Firefox,"67.307323,30.641689","-16.096578,132.505195",0.0,1.0,0.0
Desktop,Linux,Chrome,"-3.627664,98.735499","-69.692425,4.044193",0.0,0.0,1.0
Mobile,Linux,Edge,"52.131016,63.15205","38.281399,-55.595356",0.0,0.0,0.0
Mobile,macOS,Chrome,"55.960879,162.512608","-85.843515,-160.032897",0.0,,0.0
Desktop,Windows,Chrome,"67.155742,-153.268822","71.021037,6.657187",0.0,1.0,0.0
Desktop,Windows,,"63.005216,101.349969","-62.586709,144.762075",0.0,0.0,0.0
Mobile,Android,Chrome,"76.813451,86.244824","79.593012,-62.614868",0.0,1.0,0.0
Desktop,Linux,Chrome,"68.013633,-176.321246","15.477492,-62.713103",0.0,0.0,0.0
Mobile,Windows,Edge,,"40.547205,161.254948",0.0,1.0,0.0
Tablet,iOS,Chrome,"65.56132,154.659828","-84.985719,-10.486491",0.0,0.0,0.0
Mobile,Linux,,"-89.599782,148.924113",,0.0,0.0,0.0
Desktop,Windows,Edge,"59.258139,152.068552","-57.197653,-38.810263",0.0,0.0,0.0
Tablet,,Chrome,"-58.161185,99.878736","-5.709054,88.189909",0.0,0.0,0.0
Desktop,iOS,Edge,"-2.252546,-87.231947",,0.0,1.0,0.0
Mobile,,Firefox,"46.110853,-9.628839",,0.0,0.0,0.0
Tablet,macOS,Firefox,"71.979244,75.863341","-81.581563,-59.834262",0.0,,0.0
Mobile,Android,Edge,"-64.953831,-89.72515","-54.364202,-35.818744",0.0,0.0,0.0
Tablet,Android,Firefox,"-42.383965,-56.141968","15.435631,-110.05841",0.0,0.0,
Desktop,Windows,Opera,"29.961077,141.959723","-13.230922,118.026622",0.0,0.0,0.0
Mobile,Windows,,"16.866046,90.648616","25.582272,64.52749",0.0,0.0,0.0
Tablet,Android,Firefox,"-32.988079,8.08733",,0.0,0.0,
Tablet,iOS,Chrome,"0.742742,72.381537","89.641791,-42.463993",0.0,0.0,0.0
Tablet,Windows,Firefox,"3.23261,-59.668693","-57.116864,110.696305",0.0,0.0,0.0
Mobile,macOS,Opera,"-46.096667,-88.305858","1.794767,-55.81832",1.0,1.0,0.0
Desktop,macOS,,"86.559197,-51.308465","-45.661662,115.737115",0.0,0.0,1.0
,Android,Opera,"55.188737,-154.308095","11.519643,44.788621",0.0,0.0,0.0
Tablet,Windows,Firefox,"-73.862419,67.014415","-6.79191,-102.791143",0.0,0.0,0.0
Desktop,Windows,Safari,"-7.702359,136.977588","-29.23511,-133.665976",,0.0,0.0
Mobile,iOS,Chrome,"65.199649,92.036607","-28.585911,148.571927",0.0,1.0,0.0
Desktop,Windows,Safari,"56.75692,133.381468","13.475362,-163.367253",0.0,0.0,0.0
Desktop,Android,Firefox,"51.043599,9.68121","47.547012,96.357776",0.0,0.0,
Mobile,Windows,Safari,"-42.345623,103.457643","46.708628,41.952186",0.0,0.0,0.0
Mobile,Windows,Edge,"-32.812511,-91.865522","-84.327903,-42.249552",0.0,0.0,0.0
Desktop,,Chrome,"-59.099829,45.78787","-31.450276,-172.390932",0.0,0.0,0.0
Desktop,Android,Edge,"-46.353784,-45.062051","-74.580269,-28.647075",0.0,0.0,0.0
Desktop,Linux,Edge,"37.63134,105.778533","68.537417,166.226732",0.0,0.0,0.0
Tablet,Android,Safari,,"43.81662,-98.77333",0.0,0.0,0.0
Mobile,Android,Edge,"-79.567787,174.914207","75.909842,172.072914",0.0,0.0,0.0
Tablet,Linux,Chrome,"-14.962236,-63.041322","-12.555594,7.882992",0.0,0.0,0.0
Tablet,Linux,Edge,"76.261634,-132.339951","-27.719341,126.737",0.0,1.0,0.0
Tablet,macOS,Firefox,"-25.596232,-50.795598","-36.417026,-140.86515",,0.0,0.0
Tablet,iOS,Chrome,,"-7.919777,-118.968483",0.0,0.0,0.0
Desktop,Android,Firefox,"62.888667,32.989427","-12.428345,30.754405",0.0,0.0,0.0
Mobile,Android,Firefox,"88.516577,123.89788",,0.0,0.0,0.0
Desktop,Android,Opera,"32.592467,-108.194968","42.940021,32.586301",0.0,0.0,0.0
Mobile,Android,Opera,"8.951533,-102.993574","-75.353989,136.810367",0.0,0.0,0.0
Tablet,macOS,Firefox,"-35.701878,66.910971","35.666335,104.360266",0.0,1.0,0.0
Mobile,Android,Edge,"-56.804452,-147.297246","79.367165,168.528198",0.0,1.0,0.0
Mobile,Linux,Firefox,,"83.428148,-82.948519",0.0,0.0,0.0
Mobile,Linux,Firefox,"19.604763,144.482969","63.292039,165.119009",0.0,0.0,0.0
Mobile,Windows,Opera,"-55.756316,-42.203114","37.137483,77.732074",0.0,1.0,0.0
,macOS,Safari,"74.945969,73.393625","69.155819,-76.482592",0.0,0.0,0.0
Tablet,Windows,,"-65.643531,-42.481972",,0.0,0.0,0.0
Desktop,Android,Safari,"46.079133,59.32001","80.978179,-158.231518",0.0,0.0,0.0
Tablet,macOS,Firefox,"-61.981446,-157.50645","-10.347961,68.687515",0.0,0.0,0.0
Desktop,macOS,Firefox,"32.699666,39.248201",,0.0,0.0,0.0
Desktop,iOS,Edge,"-79.318313,170.932281","-41.47093,-95.776855",0.0,0.0,0.0
Desktop,iOS,Opera,,"58.940009,117.256802",0.0,0.0,0.0
Mobile,Windows,Firefox,"-58.032452,118.267981","-45.21097,-21.502677",0.0,0.0,0.0
Mobile,Windows,Chrome,"83.262278,-103.209958","-8.698842,4.777297",0.0,0.0,
Mobile,Linux,Chrome,"-39.029565,74.345755","60.55545,37.219243",0.0,,0.0
Mobile,Linux,Opera,,"3.278034,-75.785428",0.0,0.0,0.0
Desktop,,Chrome,"77.151473,40.014399","-82.726858,150.520253",0.0,0.0,0.0
Desktop,macOS,Chrome,"-35.773648,-3.670874","38.917302,-153.214461",0.0,0.0,0.0
Tablet,Android,Opera,"0.044433,9.150395","-36.441808,52.934438",0.0,,
Mobile,Windows,Firefox,"-0.484974,22.245571","-52.3583,-142.168859",0.0,0.0,0.0
Mobile,Linux,Firefox,"-19.196514,-127.38143","9.057685,-61.544691",0.0,0.0,0.0
Mobile,macOS,Edge,"29.62496,105.295139","58.993188,162.25722",,0.0,0.0
Mobile,iOS,Firefox,"61.383277,-172.097242","15.779123,76.642496",0.0,0.0,0.0
Mobile,Android,,"-17.167441,172.237767","87.017182,-98.656924",0.0,0.0,0.0
Mobile,iOS,Chrome,"-78.738642,102.799474","72.875274,21.362817",0.0,0.0,0.0
Desktop,iOS,Edge,"-67.299669,116.870098","-56.224777,-75.899292",0.0,0.0,0.0
Mobile,,Opera,"30.999834,81.011912","33.854674,151.910677",0.0,1.0,
Mobile,macOS,Chrome,"85.917807,158.214162","-68.58527,50.131734",0.0,0.0,0.0
Desktop,,Firefox,"-35.213133,-44.922053","-22.160192,-64.189329",0.0,0.0,0.0
Tablet,macOS,Firefox,"-16.707291,-114.993041",,0.0,0.0,0.0
Desktop,iOS,,"-21.395721,172.448952","-24.434028,-20.41683",0.0,0.0,0.0
Mobile,,Chrome,"-1.878654,162.93632","-52.671797,38.823652",0.0,0.0,0.0
Desktop,Android,Safari,"-77.137566,-165.857211","-10.764219,-110.519256",0.0,0.0,0.0
Mobile,Windows,Chrome,"13.559424,85.051365","-34.11327,-39.179873",0.0,0.0,0.0
Desktop,Android,,,"-76.143679,-161.33001",,0.0,0.0
Tablet,iOS,Safari,"67.12929,94.220802","88.647528,153.976672",0.0,0.0,0.0
Mobile,iOS,Safari,,,0.0,0.0,0.0
Desktop,Linux,Firefox,"-34.957572,79.022484","-48.165697,-21.411078",0.0,0.0,0.0
Desktop,Linux,Firefox,"84.272607,-79.17176","-20.491989,83.890681",0.0,,0.0
Desktop,Android,Firefox,"15.894094,175.881061",,0.0,0.0,0.0
Mobile,Windows,Chrome,"-61.6357,57.269633","-44.476197,-170.408103",0.0,0.0,0.0
Desktop,Android,Opera,"-30.242143,177.000681","18.595027,175.656071",0.0,,0.0
Mobile,Windows,Edge,"-70.421156,-17.547618","63.254615,-178.123173",0.0,0.0,0.0
Mobile,macOS,Opera,"-44.104795,-168.594357","13.536908,-16.634781",0.0,0.0,0.0
Tablet,iOS,,"83.447491,24.541875","48.305882,-89.020491",0.0,0.0,0.0
Tablet,,Chrome,"36.141688,43.29898","-46.126103,-65.985219",0.0,1.0,0.0
Desktop,Android,Chrome,"-63.274751,-118.598255","-45.690731,-172.102397",0.0,0.0,0.0
,Windows,Edge,"22.760194,100.731426","23.074363,40.590999",0.0,0.0,
,Windows,Opera,"19.992636,25.334594",,0.0,,0.0
Mobile,macOS,Safari,"44.273217,-92.300991","25.356296,-96.446332",0.0,0.0,0.0
Mobile,Linux,Edge,"41.696307,-31.96064","43.223505,127.936195",0.0,0.0,0.0
Desktop,,Chrome,"31.329017,-81.102005","-10.096696,14.581826",0.0,,0.0
Mobile,macOS,Edge,"-65.256309,-169.502754","51.180592,-12.376347",0.0,1.0,0.0
,Linux,Firefox,"54.625358,-109.091081","29.972531,-102.663213",0.0,0.0,0.0
Mobile,Windows,,"-24.576417,96.787775","15.1655,-166.616018",0.0,0.0,0.0
Desktop,,Safari,"-8.967252,-101.682389","-52.385083,151.514265",0.0,0.0,0.0
,Linux,Firefox,"-54.942767,-33.143275","17.139183,-16.017002",0.0,1.0,0.0
Tablet,Windows,Opera,"11.731746,-38.753389","3.955026,-179.989434",,0.0,0.0
Tablet,Android,Firefox,,"-7.272102,-128.166306",0.0,1.0,0.0
Mobile,Windows,Edge,"-17.637911,87.420555","64.463942,-31.13128",0.0,,0.0
Desktop,,Safari,"70.360401,-50.975346","-48.238401,4.265753",0.0,0.0,0.0
Desktop,Android,Edge,"31.246043,28.925551","-24.170771,-14.384023",0.0,0.0,0.0
Desktop,iOS,Edge,"-53.724156,65.139966","40.63518,3.322434",0.0,0.0,
Desktop,Linux,Opera,"-45.078371,102.20676","74.691711,-87.542728",0.0,,0.0
Desktop,Linux,Safari,"65.862215,-7.767973","-31.308372,99.91648",0.0,0.0,0.0
,Windows,Safari,"-80.257574,85.446921","51.009843,171.573493",0.0,1.0,0.0
Tablet,macOS,Edge,"-5.901271,-145.973077","23.110691,26.580117",0.0,0.0,0.0
Desktop,Windows,Safari,"-30.395336,-75.369186",,0.0,0.0,0.0
Desktop,iOS,Chrome,"40.744692,-27.335986","-20.70742,-79.252707",,1.0,0.0
Desktop,Android,Safari,"15.668586,0.3955","17.438692,122.486915",,0.0,0.0
Mobile,macOS,Edge,"40.366247,78.498304","24.027324,-9.87055",0.0,0.0,0.0
Tablet,Windows,Chrome,"-9.21783,-131.388001","-78.546785,-90.843092",0.0,0.0,0.0
Tablet,iOS,Chrome,"-16.582256,-122.351322","62.102778,-37.364169",0.0,0.0,0.0
Desktop,iOS,Opera,,"69.401802,-92.625919",0.0,0.0,0.0
Mobile,,Edge,"-7.796581,-170.053965","13.629863,166.945749",0.0,1.0,0.0
Tablet,Windows,Safari,,"10.232943,-104.788311",0.0,0.0,0.0
Tablet,Windows,Chrome,"-38.156196,43.912744",,0.0,0.0,0.0
Mobile,iOS,Edge,"-56.891299,117.059114","-86.178673,69.273692",0.0,,0.0
Tablet,Windows,Opera,,"50.955173,115.292642",0.0,0.0,0.0
Mobile,Linux,Firefox,"22.277247,-43.718389","-76.729779,159.215554",0.0,0.0,0.0
Tablet,,Firefox,"37.276446,-7.753829","21.324018,-148.194693",0.0,1.0,0.0
Mobile,iOS,Safari,"44.187636,168.664282","-74.720171,3.528299",0.0,0.0,0.0
,Linux,Firefox,,"-46.027071,-93.926172",0.0,0.0,0.0
Tablet,Linux,Chrome,"86.199933,38.549603","-87.88188,-6.356299",,0.0,0.0
Tablet,Android,Chrome,"-78.322964,82.932345","-74.413266,-152.365402",1.0,0.0,0.0
Tablet,,,,"-61.443598,-176.163061",0.0,0.0,1.0
Mobile,,Safari,"32.272194,151.529991","-71.36995,33.963283",0.0,0.0,
Tablet,,Edge,"-44.743328,30.603099","-43.793771,-155.224141",,0.0,0.0
Tablet,Android,Edge,,"-65.612967,-164.468695",0.0,0.0,0.0
Mobile,Windows,Safari,"14.518807,-25.892515","49.852438,22.135542",0.0,0.0,1.0
Tablet,Linux,Edge,"-84.782162,160.127621",,0.0,1.0,1.0
Tablet,iOS,Firefox,"-0.406931,109.479436","-75.662339,-166.619276",0.0,0.0,0.0
Mobile,Windows,Opera,"-19.458916,125.677309","-13.663425,-84.953083",0.0,,0.0
Mobile,macOS,Edge,"-61.192989,-96.662192","-4.352743,145.234702",0.0,0.0,
Mobile,iOS,Chrome,"-29.989549,-148.105679","-9.673446,-118.368456",0.0,,0.0
Tablet,iOS,,"-10.10863,-5.06722","53.609876,-40.03485",0.0,0.0,0.0
Desktop,Android,Firefox,"-69.336,-26.244466",,0.0,0.0,0.0
Mobile,Linux,Edge,"-54.486711,135.076237","-29.311812,-171.8623",,0.0,0.0
Tablet,Android,,"1.672816,162.707811","-47.622075,52.925222",0.0,0.0,0.0
Desktop,Android,Safari,"-28.542331,-57.097749","-37.233942,-129.884772",0.0,0.0,0.0
,,Edge,"-29.031868,-83.417575","-79.876884,36.991843",0.0,0.0,0.0
Mobile,Linux,Edge,"51.162591,-78.213308","-76.123609,107.567938",0.0,0.0,
Mobile,Linux,Chrome,"-38.157622,-163.117347","-25.707249,-70.220052",0.0,0.0,0.0
,Android,Safari,"83.765049,139.065786","22.463317,20.382753",,0.0,0.0
Mobile,Linux,Edge,"-37.348262,7.476853",,0.0,0.0,
Mobile,Linux,Firefox,"-3.105883,-148.426885","63.246585,35.80997",0.0,0.0,0.0
Tablet,iOS,Edge,"5.615485,-139.202425",,0.0,0.0,0.0
Tablet,Android,Safari,"-11.863867,-148.390457","47.222947,103.211805",0.0,1.0,0.0
Mobile,Linux,Firefox,"16.004913,-162.356802","-87.272133,121.784413",0.0,0.0,0.0
Tablet,Android,Firefox,"23.117153,74.598649","32.287202,161.058011",,0.0,0.0
Mobile,macOS,Firefox,"12.755375,-10.983589","-66.025401,151.767079",0.0,,0.0
Mobile,,Chrome,"-79.057313,-175.912822",,0.0,0.0,0.0
Desktop,iOS,Chrome,,"-67.66738,46.300064",0.0,,0.0
Mobile,iOS,Firefox,"26.510021,-134.89886","31.672193,75.930471",0.0,0.0,0.0
Desktop,Android,Chrome,"33.829049,26.969613","62.200029,20.414537",0.0,0.0,0.0
Tablet,Linux,Firefox,"-59.989825,91.908591",,0.0,0.0,0.0
Mobile,Android,,"59.454812,-96.279325","-11.989445,-23.539988",0.0,0.0,0.0
Desktop,Windows,Opera,"24.459533,-43.872307","-1.353054,120.799758",0.0,0.0,0.0
Desktop,iOS,Chrome,"-79.47702,130.087161","84.74009,-118.404244",0.0,,0.0
Tablet,iOS,Opera,"57.734007,-65.540697","-68.014021,-76.387388",1.0,1.0,0.0
Desktop,Windows,Firefox,,"72.764189,10.124319",0.0,0.0,0.0
,Android,Firefox,"-58.057356,-127.557393","-88.98145,29.490993",0.0,0.0,0.0
Mobile,iOS,Opera,"61.968218,132.248921","8.81252,-151.261067",0.0,1.0,0.0
Desktop,Linux,Safari,"40.532348,-153.804411","-63.186503,-146.508273",0.0,0.0,0.0
Mobile,Android,,"73.645592,173.070985","3.807902,11.153376",0.0,0.0,0.0
Mobile,,Chrome,"49.610507,-52.771439","-7.174837,-17.648434",0.0,0.0,0.0
Desktop,macOS,Edge,"-16.960541,133.069222","14.480704,58.376105",0.0,1.0,0.0
Tablet,,Edge,"-39.566501,-128.93126","83.480778,16.247958",0.0,0.0,0.0
,iOS,Edge,"58.104773,-110.400282","-42.176047,170.856237",0.0,0.0,0.0
Mobile,Windows,Opera,"73.313969,34.445566","-70.96269,-67.441627",0.0,0.0,0.0
Desktop,Windows,Firefox,"9.966573,99.269759","72.436427,159.791713",0.0,0.0,0.0
Mobile,Linux,Safari,"-87.036248,76.874039",,1.0,1.0,0.0
Mobile,iOS,Chrome,"17.728912,8.561048","-10.337164,155.791682",0.0,,
Desktop,macOS,Edge,"-50.881298,118.5964","70.145974,141.759136",0.0,0.0,0.0
Tablet,Windows,Edge,"-44.882942,-3.681765","-37.106617,116.933492",0.0,,0.0
Mobile,Linux,,"-61.545538,170.535675","31.016205,141.733804",0.0,0.0,0.0
Tablet,Linux,Edge,"-54.984081,109.158625","24.824543,-44.945251",0.0,0.0,0.0
Mobile,iOS,,"-42.645735,-87.824435","24.192302,-51.177637",0.0,0.0,0.0
Desktop,,Firefox,"-14.09213,124.505134","-89.55069,114.036805",0.0,0.0,
,,Firefox,,,0.0,,0.0
Tablet,macOS,Safari,"-81.501785,164.049382","-49.050726,-131.078798",0.0,0.0,0.0
Mobile,Linux,Opera,"-76.115359,79.58354","-59.411522,0.354297",0.0,0.0,0.0
Desktop,,Safari,"-52.708832,122.704148","-42.433345,136.193903",0.0,0.0,
,,,"65.225106,18.449907","7.986724,-17.9413",0.0,0.0,0.0
Mobile,macOS,,"-17.483271,105.613634",,0.0,,0.0
Tablet,Windows,Safari,"67.325645,85.773474","66.776619,108.767287",0.0,0.0,0.0
Mobile,Android,Safari,"73.245017,45.551371","33.675306,-140.040937",0.0,0.0,0.0
Mobile,Linux,Opera,"30.684948,25.870306","-80.569201,-120.200099",0.0,0.0,0.0
Tablet,,Edge,"-2.130797,55.749815","-41.346235,41.84428",0.0,,0.0
Desktop,macOS,Chrome,"11.007971,83.246391","-75.539312,-114.105338",0.0,0.0,0.0
Mobile,macOS,Opera,"78.162189,-45.703015","-53.924932,61.452904",0.0,0.0,
Mobile,Windows,Opera,"-15.989685,-174.587912",,1.0,0.0,0.0
Desktop,Windows,Edge,"4.866222,-132.695656","-84.763669,-146.033089",0.0,,0.0
Tablet,macOS,Chrome,"38.880128,100.651295","8.951077,48.004874",0.0,,0.0
Desktop,Windows,Opera,"40.093302,16.791965","43.605633,-0.904861",0.0,0.0,0.0
,iOS,,,"-41.575853,-74.719774",0.0,0.0,0.0
Mobile,macOS,Safari,"9.846147,90.104722","27.14912,-26.497323",0.0,0.0,0.0
Tablet,Windows,Safari,"71.015007,13.006618","-61.492,-178.601222",0.0,0.0,0.0
